#TC_ID/PC_ID , Testcase_Description , Service_ID , SubService_ID , Expected_Response_Data , Write_Data , Addressing , Format , Status_Mask , Communication_Type , controltype
PC_ID-003 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-559 , Sub function not supported(10 FF) , 0x10 , 0xFF , 03 7F 10 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-059 , Start Default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-558 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-059 , Start Default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-557 , Start Default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-059 , Start Default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-058 , Start Default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-556 , Subfunction not supported(28 08) , 0x28 , 0x000112 , 03 7F 28 31 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-058 , Start Default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-555 , Subfunction not supported(28 08) , 0x28 , 0x00 , 03 7F 28 31 00 00 00 00 ,    , Physical , Hex ,    , 0x05 ,   
PC_ID-058 , Start Default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-554 , Incorrect message length , 0x28 , 0x000101 , 03 7F 28 13 00 00 00 00 ,    , Functional , Hex ,    ,    ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-553 , Subfunction not supported(28 08) , 0x28 , 0x00 , 03 7F 28 12 00 00 00 00 ,    , Functional , Hex ,    , 0x05 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-552 , DisableRxAndEnableTx Extended session(28 03) , 0x28 , 0x03 , 02 68 03 00 00 00 00 00 ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-551 , Disable Rx and DisableTx Extended session(28 03) , 0x28 , 0x03 , 02 68 03 00 00 00 00 00 ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-550 , Disable Rx and DisableTx Extended session(28 03) , 0x28 , 0x03 , 02 68 03 00 00 00 00 00 ,    , Functional , Hex ,    , 0x01 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-549 , DisableRxAndEnableTx Extended session(28 02) , 0x28 , 0x02 , 02 68 02 00 00 00 00 00 ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-548 , DisableRxAndEnableTx Extended session(28 02) , 0x28 , 0x02 , 02 68 02 00 00 00 00 00 ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-547 , DisableRxAndEnableTx Extended session(28 02) , 0x28 , 0x02 , 02 68 02 00 00 00 00 00 ,    , Functional , Hex ,    , 0x01 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-546 , EnableRxAndDisableTx Extended session(28 01) , 0x28 , 0x01 , 02 68 01 00 00 00 00 00 ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-545 , EnableRxAndDisableTx Extended session(28 01) , 0x28 , 0x01 , 02 68 01 00 00 00 00 00 ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-544 , EnableRxAndDisableTx Extended session(28 01) , 0x28 , 0x01 , 02 68 01 00 00 00 00 00 ,    , Functional , Hex ,    , 0x01 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-543 , Disable Rx and Tx(28 00 ) , 0x28 , 0x00 , 02 68 00 00 00 00 00 00 ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-542 , Disable Rx and Tx(28 00 ) , 0x28 , 0x00 , 02 68 00 00 00 00 00 00 ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-541 , Disable Rx and Tx(28 00 ) , 0x28 , 0x00 , 02 68 00 00 00 00 00 00 ,    , Functional , Hex ,    , 0x01 ,   
PC_ID-057 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-540 , Input Ountput Record Local Identifier #4 extended sessionin extended session NRC-13 , 0x22 , 0xB60512 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-539 , Input Ountput Record Local Identifier #4 extended session in extended session NRC-12 , 0x22 , 0xB609 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-538 , Input Ountput Record Local Identifier #3 extended sessionin extended session NRC-13 , 0x22 , 0xB60412 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-537 , Input Ountput Record Local Identifier #3 extended session in extended session NRC-12 , 0x22 , 0xB608 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-536 , Input Ountput Record Local Identifier #2 extended sessionin extended session NRC-13 , 0x22 , 0xB60312 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-535 , Input Ountput Record Local Identifier #2 extended session in extended session NRC-12 , 0x22 , 0xB607 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-534 , Input Ountput Record Local Identifier #1 extended sessionin extended session NRC-13 , 0x22 , 0xB60212 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-533 , Input Ountput Record Local Identifier #1 extended session in extended session NRC-12 , 0x22 , 0xB606 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-532 , S/W Version in extended session NRC-13 , 0x22 , 0xF1DD12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-531 , S/W Version in extended session NRC-12 , 0x22 , 0xF1DE , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-530 , Platform Hardware Version in extended session NRC-13 , 0x22 , 0xF17D12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-529 , Platform Hardware Version in extended session NRC-12 , 0x22 , 0xF17E , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-528 , NonSleep Collected Each ECU Data in extended session NRC-13 , 0x22 , 0xED9012 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-527 , NonSleep Collected Each ECU Data in extended session NRC-12 , 0x22 , 0xED91 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-526 , RXSWIN Data in extended session NRC-13 , 0x22 , 0xF1EF12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-525 , RXSWIN Data in extended session NRC-12 , 0x22 , 0xF1EE , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-524 , ECU Software Unit1 IVD Data in extended session NRC-13 , 0x22 , 0xF1B112 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-523 , ECU Software Unit1 IVD Data in extended session NRC-12 , 0x22 , 0xF1B2 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-522 , ECU System name in extended session NRC-13 , 0x22 , 0xF19712 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-521 , ECU System name in extended session NRC-12 , 0x22 , 0xF198 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-520 , ECU Software Unit 1 Version in extended session NRC-13 , 0x22 , 0xF1C112 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-519 , ECU Software Unit 1 Version in extended session NRC-12 , 0x22 , 0xF1C2 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-518 , ECU Software Unit 1 Version in extended session NRC-13 , 0x22 , 0xF19712 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-517 , ECU Software Unit 1 Version in extended session NRC-12 , 0x22 , 0xF198 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-516 , ECU ECU Software Unit Version in extended session NRC-13 , 0x22 , 0xF1B012 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-515 , ECU ECU Software Unit Version in extended session NRC-12 , 0x22 , 0xF1B5 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-514 , ECU ECU Supplier Code Data in extended session NRC-13 , 0x22 , 0xF1A112 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-513 , ECU ECU Supplier Code Data in extended session NRC-12 , 0x22 , 0xF1A7 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-512 , ECU HKMC Software Version in extended session NRC-13 , 0x22 , 0xF1A012 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-511 , ECU HKMC Software Version in extended session NRC-12 , 0x22 , 0xF1A5 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-510 , ECU ECU Software Version in extended session NRC-13 , 0x22 , 0xF18B12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-509 , ECU ECU Software Version in extended session NRC-12 , 0x22 , 0xF188 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-508 , ECU Hardware Version in extended session NRC-13 , 0x22 , 0xF19312 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-507 , ECU Hardware Version in extended session NRC-12 , 0x22 , 0xF194 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-506 , Vehicle Manufacturer ECU HW Number in extended session NRC-13 , 0x22 , 0xF19112 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-505 , Vehicle Manufacturer ECU HW Number in extended session NRC-12 , 0x22 , 0xF199 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-504 , Serial Number in extended session NRC-13 , 0x22 , 0xF18C12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-503 , Serial Number in extended session NRC-12 , 0x22 , 0xF189 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-502 , Manufacturing Date in extended session NRC-13 , 0x22 , 0xF18B12 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-501 , Manufacturing Date in extended session NRC-12 , 0x22 , 0xF185 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-500 , Vehicle Part Number in extended session NRC-13 , 0x22 , 0xF18721 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-499 , Vehicle Part Number in extended session NRC-12 , 0x22 , 0xF188 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-498 , B CAN Database version in extended session NRC-13 , 0x22 , 0xF10032 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-497 , B CAN Database version in extended session NRC-12 , 0x22 , 0xF101 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-496 , Platform Version extended session , 0x22 , 0xF17F , 10 11 62 F1 7F 30 35 2E 30 37 2E 30 30 2E 30 44 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-495 , Platform Hardware Version extended session , 0x22 , 0xF17D , 10 11 62 F1 7D 30 32 5F 30 33 2E 30 30 2E 30 30 2E 30 32 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-494 , Input Ountput Record Local Identifier #4 (extendedsession) , 0x22 , 0xB605 , 10 09 62 B6 05 FF FF 00 00 00 00 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-493 , Input Ountput Record Local Identifier #3 (extendedsession) , 0x22 , 0xB604 , 10 0A 62 B6 04 E5 FC 01 01 00 20 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-492 , Input Ountput Record Local Identifier #2 (extendedsession) , 0x22 , 0xB603 , 10 09 62 B6 03 F2 A0 00 00 00 00 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-491 , Input Ountput Record Local Identifier #1 (extendedsession) , 0x22 , 0xB602 , 10 08 62 B6 02 80 00 00 00 9C 00 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-490 , NonSleep Collected Each ECU Data (extendedsession) , 0x22 , 0xED90 , 10 10 62 ED 90 E2 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-489 , S_W_Version_Dataidentifier_F1_DD_Read(extendedsession) , 0x22 , 0xF1DD , 10 0A 62 F1 DD 43 30 30 30 31 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-488 , System name in default session , 0x22 , 0xF197 , 07 62 F1 97 53 57 52 43 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-487 , ECU_Software_UNIT1_Version_F1_B1_Read(extendedsession) , 0x22 , 0xF1B1 , 07 62 F1 B1 43 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-486 , ECU_Software_UNIT_number_F1_B0_Read(extendedsession) , 0x22 , 0xF1B0 , 04 62 F1 B0 01 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-485 , ECU_Supplier_Code_F1_A1_Read(extendedsession) , 0x22 , 0xF1A1 , 07 62 F1 A1 54 45 4C 45 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-484 , Software_Version_for_HKMC_Vehicle_Manufacture_F1_A0_Read(extendedsession) , 0x22 , 0xF1A0 , 07 62 F1 A0 43 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-483 , SystemSupplierECUSoftwareVersionNumbe_DataIdentifier_F1_95_Read(Defaultsession) , 0x22 , 0xF195 , 07 62 F1 95 43 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-482 , ECUSoftwareUnit1IVDDataIdentifier_F1_C1_Read(extendedsession) , 0x22 , 0xF1C1 , 10 23  62 F1 C1 7C 9A D3 19 8A A1 4C 27 75 7B AF 7F BC 54 20 A6 2E 65 88 B6 E1 9A A0 B5 79 54 72 52 45 60 BF 2B  00 00 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-481 , HardwareVersionNumber_F1_93_Read(extendedsession) , 0x22 , 0xF193 , 07 62 F1 93 42 2E 4F 4F ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-480 , Vehicle_Manufacturer_ECU_HW_Number_F1_91_Read(extendedsession) , 0x22 , 0xF191 , 07 62 F1 91 43 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-479 , ECU_Serial_Number_F1_8C_Read(extendedsession) , 0x22 , 0xF18C , 10 0B 62 F1 8C 90 90 90 90 90 90 90 90 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-478 , Manufacturing_F1_8B_Read(extendedsession) , 0x22 , 0xF18B , 07 62 F1 8B 20 25 08 07 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-477 , Vehicle_Manufacturer_Spare_Part_Number_F1_87_Read(extendedsession) , 0x22 , 0xF187 , 10 0D 62 f1 87 39 36 37 30 30 47 42 31 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-476 , B_CAN_Database_Version_F1_00_Read(extendedsession) , 0x22 , 0xF100 , 06 62 F1 00 31 2E 36 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-475 , RX_SWIN_F1_EF_Read(extendedsession) , 0x22 , 0xF1EF , 10 2B 62 F1 EF 07 A7 0B 52 31 30 20 4D 51 34 2F 31 2F 31 0C 52 31 35 35 20 4D 51 34 2F 31 2F 31 0C 52 31 35 36 20 4D 51 34 2F 31 2F 31  AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-056 , Start extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-474 , Input Ountput Record Local Identifier #4 extended sessionin extended session NRC-13 , 0x22 , 0xB60512 , 03 7F 22 13 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-473 , Input Ountput Record Local Identifier #4 extended session in extended session NRC-12 , 0x22 , 0xB608 , 03 7F 22 12 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-055 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
